非金電現			--		--	12,057.65	102.16	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:40	
非金電期055		12,070	5	12,073	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,072	5	12,078	6	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,979	1	--	--	--	--				11,449		
非金電期036		11,582	5	11,980	1	--	--	--	--				11,470		
櫃買現			--		--	144.67	1.82	1.24	--	142.91	144.68	142.91	142.85	09:47:35	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	40	9,743.00	6	9,743.00	129.00	1.21	75,439	9,656.00	9,768.00	9,652.00	9,614.00	09:47:45	
臺指期065		9,747.00	45	9,750.00	6	9,748.00	129.00	1.22	1,821	9,658.00	9,774.00	9,657.00	9,619.00	09:47:45	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	2	9,510.00	1	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,511.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	3	1,183.60	29.20	2.53	3,408	1,156.60	1,185.60	1,156.40	1,154.40	09:47:46	
金融期065		1,183.20	28	1,184.00	3	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	3	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	3	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	6	381.60	4.90	1.09	3,208	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	6	381.95	6	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	1	378.40	6	--	--	--	--				362.95		
電子期036		363.55	1	378.40	6	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,733.00	1	9,741.00	4	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,743.00	1	9,744.00	45	9,742.00	128.00	1.23	40,942	9,657.00	9,770.00	9,652.00	9,614.00	09:47:45	
小臺指期065		9,747.00	3	9,750.00	2	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,506.00	1	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,506.00	1	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,506.00	1	9,511.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,073	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,072	6	12,078	6	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,979	1	--	--	--	--				11,449		
非金電期036		11,584	5	11,979	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	33	9,744.00	41	9,742.00	128.00	1.21	75,437	9,656.00	9,768.00	9,652.00	9,614.00	09:47:45	
臺指期065		9,747.00	35	9,751.00	45	9,748.00	129.00	1.22	1,821	9,658.00	9,774.00	9,657.00	9,619.00	09:47:45	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	2	9,511.00	2	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,512.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	3	1,183.60	29.20	2.53	3,405	1,156.60	1,185.60	1,156.40	1,154.40	09:47:45	
金融期065		1,183.20	28	1,184.00	3	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	3	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	3	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	8	381.60	4.90	1.09	3,207	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	6	381.95	8	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	1	374.00	1	--	--	--	--				367.05		
電子期125		363.55	1	378.40	8	--	--	--	--				362.95		
電子期036		363.55	1	378.40	8	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,732.00	2	9,741.00	4	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,742.00	16	9,744.00	43	9,742.00	128.00	1.23	40,942	9,657.00	9,770.00	9,652.00	9,614.00	09:47:45	
小臺指期065		9,747.00	2	9,750.00	2	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,505.00	9	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,505.00	10	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,505.00	4	9,511.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,073	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,073	5	12,078	6	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,979	1	--	--	--	--				11,449		
非金電期036		11,583	1	11,979	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	29	9,744.00	44	9,742.00	128.00	1.21	75,428	9,656.00	9,768.00	9,652.00	9,614.00	09:47:45	
臺指期065		9,747.00	31	9,751.00	48	9,748.00	129.00	1.22	1,820	9,658.00	9,774.00	9,657.00	9,619.00	09:47:40	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	2	9,511.00	2	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,512.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	3	1,183.60	29.20	2.53	3,405	1,156.60	1,185.60	1,156.40	1,154.40	09:47:45	
金融期065		1,183.20	28	1,184.00	3	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	3	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	3	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	9	381.60	4.90	1.09	3,207	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	6	381.95	9	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	1	378.40	9	--	--	--	--				362.95		
電子期036		363.55	1	378.40	9	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,732.00	2	9,740.00	3	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,742.00	15	9,743.00	13	9,742.00	128.00	1.23	40,941	9,657.00	9,770.00	9,652.00	9,614.00	09:47:45	
小臺指期065		9,746.00	21	9,750.00	18	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,505.00	9	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,505.00	10	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,505.00	4	9,510.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,074	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,073	5	12,078	5	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,980	1	--	--	--	--				11,449		
非金電期036		11,583	1	11,980	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	40	9,743.00	6	9,743.00	129.00	1.21	75,439	9,656.00	9,768.00	9,652.00	9,614.00	09:47:45	
臺指期065		9,747.00	45	9,750.00	6	9,748.00	129.00	1.22	1,821	9,658.00	9,774.00	9,657.00	9,619.00	09:47:45	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	2	9,510.00	1	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,511.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	3	1,183.60	29.20	2.53	3,408	1,156.60	1,185.60	1,156.40	1,154.40	09:47:46	
金融期065		1,183.20	28	1,184.00	3	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	3	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	3	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	6	381.60	4.90	1.09	3,208	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	6	381.95	6	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	1	378.40	6	--	--	--	--				362.95		
電子期036		363.55	1	378.40	6	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,733.00	1	9,741.00	4	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,743.00	1	9,744.00	45	9,742.00	128.00	1.23	40,942	9,657.00	9,770.00	9,652.00	9,614.00	09:47:45	
小臺指期065		9,747.00	3	9,750.00	2	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,506.00	1	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,506.00	1	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,506.00	1	9,511.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,073	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,072	6	12,078	6	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,979	1	--	--	--	--				11,449		
非金電期036		11,584	5	11,979	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,743.00	3	9,744.00	41	9,742.00	128.00	1.21	75,452	9,656.00	9,768.00	9,652.00	9,614.00	09:47:48	
臺指期065		9,748.00	3	9,751.00	45	9,748.00	129.00	1.22	1,822	9,658.00	9,774.00	9,657.00	9,619.00	09:47:48	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	5	9,511.00	2	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,512.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	3	1,183.60	29.20	2.53	3,408	1,156.60	1,185.60	1,156.40	1,154.40	09:47:46	
金融期065		1,183.20	28	1,184.00	3	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	3	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	3	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	6	381.60	4.90	1.09	3,208	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	6	381.95	6	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	1	378.40	6	--	--	--	--				362.95		
電子期036		363.55	1	378.40	6	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,733.00	2	9,741.00	4	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,743.00	6	9,744.00	42	9,744.00	130.00	1.23	40,970	9,657.00	9,770.00	9,652.00	9,614.00	09:47:48	
小臺指期065		9,747.00	8	9,750.00	2	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,506.00	6	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,506.00	6	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,506.00	4	9,511.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,074	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,073	10	12,078	5	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	5	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	5	11,980	1	--	--	--	--				11,449		
非金電期036		11,584	5	11,980	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	51	9,744.00	41	9,742.00	128.00	1.21	75,452	9,656.00	9,768.00	9,652.00	9,614.00	09:47:48	
臺指期065		9,747.00	53	9,751.00	45	9,748.00	129.00	1.22	1,822	9,658.00	9,774.00	9,657.00	9,619.00	09:47:48	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	5	9,511.00	2	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,512.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	2	1,183.60	29.20	2.53	3,408	1,156.60	1,185.60	1,156.40	1,154.40	09:47:46	
金融期065		1,183.20	28	1,184.00	2	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	2	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	2	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	6	381.60	4.90	1.09	3,208	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	7	381.95	6	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	2	378.40	6	--	--	--	--				362.95		
電子期036		363.55	2	378.40	6	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
小臺指期W5045		9,733.00	2	9,741.00	4	9,735.00	122.00	1.03	79	9,659.00	9,750.00	9,651.00	9,613.00	09:47:41	
小臺指期055		9,743.00	6	9,744.00	42	9,744.00	130.00	1.23	40,970	9,657.00	9,770.00	9,652.00	9,614.00	09:47:48	
小臺指期065		9,747.00	8	9,750.00	2	9,746.00	127.00	1.21	2,725	9,658.00	9,773.00	9,657.00	9,619.00	09:47:43	
小臺指期095		9,506.00	6	9,508.00	13	9,506.00	121.00	1.12	506	9,425.00	9,530.00	9,425.00	9,385.00	09:47:44	
小臺指期125		9,506.00	6	9,510.00	13	9,505.00	120.00	1.15	341	9,422.00	9,530.00	9,422.00	9,385.00	09:47:35	
小臺指期036		9,506.00	4	9,511.00	4	9,515.00	130.00	1.21	122	9,419.00	9,533.00	9,419.00	9,385.00	09:47:03	
非金電現			--		--	12,057.70	102.21	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:47:45	
非金電期055		12,070	5	12,074	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,073	10	12,078	5	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,630	10	11,868	1	--	--	--	--				11,428		
非金電期125		11,584	10	11,980	1	--	--	--	--				11,449		
非金電期036		11,584	5	11,980	1	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.24	--	142.91	144.68	142.91	142.85	09:47:45	
櫃買期055		144.30	1	147.95	2	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,742.13	129.13	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:47:45	
臺指期055		9,742.00	51	9,744.00	41	9,742.00	128.00	1.21	75,452	9,656.00	9,768.00	9,652.00	9,614.00	09:47:48	
臺指期065		9,747.00	53	9,751.00	45	9,748.00	129.00	1.22	1,822	9,658.00	9,774.00	9,657.00	9,619.00	09:47:48	
臺指期095		9,508.00	1	9,510.00	1	9,508.00	123.00	1.15	196	9,422.00	9,530.00	9,422.00	9,385.00	09:47:43	
臺指期125		9,507.00	5	9,511.00	2	9,517.00	132.00	1.07	171	9,430.00	9,530.00	9,430.00	9,385.00	09:46:09	
臺指期036		9,508.00	1	9,512.00	3	9,508.00	123.00	0.99	48	9,425.00	9,518.00	9,425.00	9,385.00	09:47:32	
金融現			--		--	1,183.43	26.10	1.98	--	1,160.76	1,183.70	1,160.76	1,157.33	09:47:45	
金融期055		1,183.40	33	1,183.80	2	1,183.60	29.20	2.53	3,408	1,156.60	1,185.60	1,156.40	1,154.40	09:47:46	
金融期065		1,183.20	28	1,184.00	2	1,183.40	29.20	2.34	104	1,158.00	1,185.00	1,158.00	1,154.20	09:47:44	
金融期095		1,158.20	1	1,162.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,148.40	1	1,178.20	2	--	--	--	--				1,123.20		
金融期036		1,148.40	1	1,178.20	2	--	--	--	--				1,119.00		
電子現			--		--	381.98	5.32	0.78	--	379.22	382.15	379.22	376.66	09:47:45	
電子期055		381.60	1	381.65	6	381.60	4.90	1.09	3,208	378.75	382.65	378.55	376.70	09:47:45	
電子期065		381.80	7	381.95	6	382.00	4.85	0.95	77	379.00	382.40	378.80	377.15	09:47:27	
電子期095		367.05	2	374.00	1	--	--	--	--				367.05		
電子期125		363.55	2	378.40	6	--	--	--	--				362.95		
電子期036		363.55	2	378.40	6	--	--	--	--				360.35		
